osmid,latitude,longitude
42431156,40.7407313,-74.00896
42431165,40.7272967,-73.9936333
42431168,40.7264167,-73.9918576
42431177,40.860956,-73.926502
42431180,40.863614,-73.928206
42431186,40.8039853,-73.9603251
42431193,40.8068579,-73.9671331
42431200,40.800066,-73.9510418
42431201,40.800686,-73.952508
42431203,40.8013297,-73.9540253
42431207,40.8024915,-73.9567862
42431210,40.8030961,-73.9582388
42431228,40.869459,-73.922343
42431230,40.86915,-73.922145
42431234,40.8684931,-73.9217076
42431242,40.866759,-73.920612
42431252,40.864809,-73.919362
42431257,40.8644712,-73.9189539
42431260,40.8636939,-73.9170603
42431273,40.7315444,-74.0049377
42431275,40.7316248,-74.0060166
42431293,40.7917296,-73.9628267
42431447,40.7878667,-73.9674678
42431452,40.735321,-73.9898548
42431453,40.7346549,-73.9882789
42431459,40.7339789,-73.9866821
42431461,40.733372,-73.985242
42431464,40.733033,-73.984441
42431467,40.732699,-73.983646
42431470,40.7320287,-73.982061
42431482,40.7291431,-73.9751875
42431490,40.736691,-73.99312
42431497,40.7387661,-74.0034031
42431500,40.7387561,-74.00386
42431503,40.7387641,-74.0055102
42431505,40.7387622,-74.00646
42431508,40.738759,-74.008103
42431517,40.729344,-74.003657
42431519,40.7298634,-74.0039573
42431524,40.730447,-74.004303
42431528,40.7310034,-74.0046246
42431531,40.7318361,-74.0051065
42431536,40.7324485,-74.005461
42431544,40.7622928,-73.9744609
42431549,40.7648393,-73.9805314
42431556,40.7660319,-73.9833766
42431560,40.7672471,-73.9862074
42431563,40.7684455,-73.9890489
42431602,40.7134886,-74.0048235
42431611,40.7149352,-74.0079521
42431614,40.7155224,-74.0092214
42431617,40.7163041,-74.0109232
42431626,40.7171351,-74.0127568
42431629,40.7176174,-74.0138209
42431630,40.7177392,-74.0140898
42431643,40.8266537,-73.9430556
42431649,40.767394,-73.970728
42431650,40.7667187,-73.969127
42431652,40.7660014,-73.9674105
42431654,40.7653573,-73.9658998
42431656,40.7646823,-73.9642995
42431659,40.7637382,-73.9620616
42431661,40.7627399,-73.9596951
42431666,40.8678058,-73.9300052
42431671,40.769901,-73.968904
42431674,40.7692257,-73.9673032
42431677,40.7685,-73.9655883
42431678,40.7678636,-73.9640743
42431680,40.7671877,-73.962472
42431681,40.7662424,-73.9602282
42431684,40.765235,-73.9578446
42431724,40.8778412,-73.9100278
42431729,40.8767499,-73.9126886
42431773,40.7303374,-74.0024762
42431777,40.730922,-74.0028182
42431785,40.7314683,-74.0031289
42431789,40.7317466,-74.0032895
42431797,40.732925,-74.0039756
42431802,40.7333991,-74.0042514
42431804,40.73401,-74.004561
42431805,40.7346517,-74.0047458
42431812,40.7352971,-74.0049302
42431814,40.7359654,-74.0051271
42431822,40.725467,-73.9930401
42431868,40.7049909,-74.0115503
42431875,40.704249,-74.011569
42431877,40.7040261,-74.011576
42431889,40.7035182,-74.0115966
42431898,40.7029631,-74.0115171
42431902,40.7017897,-74.0111755
42431990,40.7127279,-73.9979893
42431992,40.7119737,-73.9977759
42432000,40.7132012,-73.9838868
42432002,40.7113179,-73.9836161
42432054,40.7221825,-73.9908948
42432057,40.7216919,-73.9892727
42432060,40.7216077,-73.9889948
42432063,40.7214626,-73.9885157
42432066,40.7212346,-73.9877644
42432068,40.7209878,-73.986948
42432071,40.7207483,-73.986157
42432073,40.7204937,-73.9853164
42432075,40.7202373,-73.9844697
42432078,40.7197299,-73.9827945
42432082,40.7228307,-73.9931529
42432083,40.7224082,-73.9916591
42432085,40.71907,-73.99336
42432091,40.7163967,-73.9845346
42432094,40.7168982,-73.986194
42432095,40.717157,-73.98704
42432097,40.717409,-73.987879
42432099,40.71765,-73.988671
42432102,40.7178944,-73.9894779
42432103,40.7181237,-73.9902319
42432105,40.718269,-73.990716
42432108,40.7183505,-73.9909824
42432111,40.718851,-73.992621
42432116,40.7245757,-74.0077807
42432127,40.724055,-74.00438
42432135,40.723682,-74.003635
42432142,40.7233191,-74.0029712
42432148,40.7229283,-74.0021754
42432152,40.7225511,-74.0014071
42432156,40.7221828,-74.0006571
42432161,40.721421,-73.999031
42432165,40.721063,-73.998196
42432171,40.720705,-73.997349
42432174,40.7204864,-73.9968212
42432178,40.7201656,-73.9960312
42432181,40.719867,-73.99526
42432184,40.7194534,-73.9943861
42432191,40.7340688,-73.9996618
42432194,40.734688,-73.999973
42432199,40.7353213,-74.0003548
42432201,40.735926,-74.000722
42432205,40.737168,-74.001463
42432208,40.7376609,-74.001755
42432211,40.7381296,-74.0020342
42432214,40.739375,-74.0027775
42432218,40.8381008,-73.9362457
42432220,40.838668,-73.93665
42432223,40.8394631,-73.9372062
42432226,40.8398976,-73.9388015
42432228,40.8402585,-73.9396778
42432238,40.7145118,-73.9987971
42432241,40.714995,-73.998866
42432244,40.7156303,-73.9984926
42432246,40.7168256,-73.9977531
42432250,40.7178782,-73.9971031
42432282,40.7190623,-73.9964715
42432302,40.7216242,-73.9954604
42432305,40.723036,-73.994909
42432308,40.7247613,-73.9941439
42432352,40.797101,-73.9490776
42432376,40.7967235,-73.9488541
42432395,40.7966362,-73.9494082
42432436,40.752814,-73.981372
42432438,40.7521385,-73.9797698
42432444,40.7507747,-73.9765352
42432451,40.7500989,-73.9749257
42432458,40.7497374,-73.9740682
42432464,40.749157,-73.972692
42432540,40.7484063,-73.9709149
42432548,40.74756,-73.9687565
42432556,40.7768992,-73.9754636
42432558,40.7781168,-73.9783209
42432564,40.7792922,-73.9811304
42432572,40.7810789,-73.9853738
42432580,40.757912,-73.977655
42432585,40.7604633,-73.9837062
42432589,40.7616677,-73.9865661
42432594,40.7628617,-73.9894017
42432598,40.7640575,-73.9922415
42432605,40.766207,-73.9973463
42432659,40.8204537,-73.9362503
42432665,40.8211205,-73.9357508
42432669,40.8217395,-73.9352815
42432679,40.705797,-74.009866
42432693,40.755405,-73.979483
42432700,40.7591595,-73.9883858
42432703,40.7603553,-73.9912267
42432706,40.7615516,-73.9940688
42432720,40.859573,-73.91911
42432722,40.859898,-73.919846
42432736,40.7987264,-73.9595472
42432737,40.7993247,-73.9609759
42432744,40.7999229,-73.9624001
42432756,40.8011165,-73.9652075
42432764,40.802938,-73.96956
42432785,40.8615543,-73.9247102
42432789,40.8625952,-73.925381
42432795,40.864525,-73.92662
42432799,40.8661784,-73.9280465
42432802,40.866743,-73.928722
42432805,40.8672563,-73.9293463
42432818,40.7629694,-73.9739676
42432825,40.7622894,-73.9723599
42432834,40.7615712,-73.9706553
42432847,40.7609292,-73.9691318
42432856,40.7602772,-73.9675842
42432861,40.75931,-73.9652916
42432871,40.757364,-73.960671
42432875,40.7572082,-73.9602696
42432882,40.872249,-73.919458
42432889,40.8032559,-73.9526176
42432894,40.80419,-73.952723
42432897,40.805028,-73.95276
42432900,40.8058614,-73.9528005
42432905,40.80755,-73.952904
42432917,40.808396,-73.952952
42432926,40.809237,-73.953005
42432928,40.8101036,-73.9531014
42432929,40.810765,-73.952591
42432931,40.811442,-73.952101
42432932,40.8120151,-73.9515008
42432933,40.812575,-73.950927
42432936,40.813159,-73.95035
42432949,40.815692,-73.948677
42432950,40.816374,-73.948356
42432954,40.8178547,-73.9476667
42432955,40.8185359,-73.9473494
42432956,40.8192188,-73.9470312
42432957,40.819903,-73.9467125
42432960,40.8205827,-73.9463959
42432961,40.8212618,-73.9460796
42432963,40.8240379,-73.9447664
42432967,40.825332,-73.943813
42432970,40.825956,-73.943357
42432974,40.8273441,-73.9427817
42432980,40.8294451,-73.9419432
42432983,40.83016,-73.941667
42432985,40.830891,-73.941368
42432990,40.8323747,-73.9408792
42432992,40.833098,-73.940653
42432994,40.833786,-73.94036
42432999,40.8344923,-73.940048
42433011,40.8350754,-73.9397872
42433014,40.8358221,-73.9398835
42433017,40.8361153,-73.9400362
42433020,40.8369643,-73.9401714
42433024,40.837714,-73.939994
42433027,40.8385135,-73.9398455
42433030,40.8395698,-73.9398826
42433035,40.84095,-73.9394804
42433041,40.842261,-73.9388329
42433043,40.8429055,-73.9384302
42433044,40.843501,-73.937982
42433046,40.844788,-73.937043
42433057,40.845434,-73.93657
42433058,40.846105,-73.936078
42433060,40.846727,-73.935622
42433062,40.847358,-73.935172
42433064,40.847999,-73.934693
42433066,40.849321,-73.933731
42433068,40.849895,-73.93331
42433069,40.850506,-73.932861
42433072,40.851095,-73.932433
42433075,40.851696,-73.931995
42433077,40.85238,-73.931495
42433080,40.853062,-73.930996
42433097,40.853685,-73.930539
42433107,40.85431,-73.930082
42433115,40.854908,-73.929644
42433138,40.856606,-73.928411
42433151,40.8568009,-73.928266
42433161,40.799,-73.952408
42433163,40.799843,-73.952458
42433165,40.80153,-73.952556
42433173,40.8023801,-73.9526099
42433205,40.7082119,-74.0020192
42433212,40.7077587,-74.0016829
42433218,40.7072869,-74.0013172
42433229,40.708846,-74.002503
42433231,40.7082735,-74.0018952
42433237,40.7078766,-74.0014687
42433243,40.7074429,-74.0010232
42433252,40.7953549,-73.9694108
42433256,40.797149,-73.973651
42433260,40.733439,-74.001103
42433261,40.733843,-74.001205
42433264,40.734483,-74.001389
42433269,40.7351299,-74.0015794
42433272,40.7357626,-74.0017616
42433275,40.7364365,-74.0019538
42433278,40.737066,-74.002136
42433281,40.732215,-73.998612
42433282,40.7332427,-74.0007095
42433286,40.7336966,-74.0016383
42433292,40.729978,-73.994064
42433295,40.73035,-73.994822
42433298,40.7307232,-73.9955715
42433302,40.7113819,-73.9967699
42433324,40.7097491,-73.9963799
42433330,40.707905,-74.006021
42433339,40.8322331,-73.9424802
42433346,40.85623,-73.926863
42433377,40.7846024,-73.9419556
42433385,40.783656,-73.9434977
42433421,40.7797131,-73.9438919
42433422,40.7792164,-73.9435369
42433490,40.7853351,-73.9403307
42433513,40.7887016,-73.9378507
42433537,40.7134688,-73.9972984
42433539,40.7136968,-73.9945593
42433542,40.7137475,-73.9939452
42433543,40.7138283,-73.9929765
42433545,40.713869,-73.9924861
42433550,40.7141843,-73.988696
42433551,40.714317,-73.9871695
42433553,40.714466,-73.9853259
42433554,40.7145165,-73.9847045
42433564,40.7827169,-73.9712389
42433565,40.7839051,-73.9740816
42433567,40.7850879,-73.9769058
42433569,40.786917,-73.981229
42433573,40.7208693,-74.0039188
42433574,40.721995,-74.002971
42433577,40.724166,-74.001127
42433578,40.725382,-74.000101
42433581,40.7266087,-73.9990701
42433587,40.7295629,-73.9965691
42433604,40.750959,-73.982724
42433611,40.753517,-73.988787
42433620,40.754707,-73.991633
42433625,40.7559104,-73.9944724
42433644,40.7571006,-73.9973146
42433712,40.7061729,-74.0179342
42433715,40.7068458,-74.0175734
42433718,40.7074706,-74.0171135
42433743,40.7994649,-73.9553599
42433779,40.8173165,-73.9386193
42433781,40.8185035,-73.9414661
42433785,40.819673,-73.944231
42433789,40.820255,-73.945613
42433797,40.8220613,-73.9499097
42433800,40.822646,-73.9513029
42433811,40.824126,-73.95483
42433821,40.7329507,-74.0018089
42433822,40.7333766,-74.0025813
42433834,40.7027116,-74.0122285
42433927,40.7815298,-73.9627815
42434072,40.756032,-73.979024
42434074,40.7553543,-73.9774168
42434077,40.7549743,-73.9765158
42434085,40.7539937,-73.9741902
42434087,40.7533179,-73.972581
42434090,40.752379,-73.970341
42434092,40.7513638,-73.9679547
42434097,40.817221,-73.952273
42434098,40.8175891,-73.9531759
42434101,40.818484,-73.9552918
42434105,40.8200228,-73.9589033
42434110,40.8127828,-73.9417258
42434111,40.8140578,-73.9447402
42434113,40.815207,-73.947489
42434117,40.807089,-73.941771
42434122,40.8064112,-73.9401635
42434129,40.8050469,-73.9369273
42434131,40.8043853,-73.9353347
42434134,40.8034327,-73.9330838
42434135,40.8025179,-73.9308891
42434140,40.7295611,-73.9898997
42434142,40.7286043,-73.9876651
42434148,40.726666,-73.98309
42434158,40.7871744,-73.9716995
42434160,40.788361,-73.9745165
42434161,40.7906174,-73.9798733
42434165,40.7872254,-73.9562677
42434166,40.7865547,-73.9546527
42434168,40.7858314,-73.9529351
42434169,40.7851964,-73.9514271
42434172,40.7845271,-73.9498372
42434175,40.7835688,-73.947588
42434179,40.7825675,-73.9452196
42434196,40.72894,-73.9903444
42434197,40.7287072,-73.9897967
42434201,40.727992,-73.9881146
42434205,40.726988,-73.985753
42434215,40.726053,-73.983535
42434226,40.725073,-73.981211
42434233,40.7240764,-73.9788469
42434237,40.723078,-73.976477
42434246,40.821668,-73.9391533
42434249,40.8228413,-73.9419205
42434251,40.8232579,-73.9429237
42434255,40.823648,-73.9438506
42434259,40.8246448,-73.9462259
42434262,40.8252298,-73.947602
42434264,40.8270794,-73.9519791
42434268,40.7408858,-73.9900833
42434270,40.743431,-73.996129
42434271,40.74463,-73.9989693
42434279,40.7458555,-74.0018592
42434285,40.747023,-74.004653
42434306,40.8242288,-73.9373192
42434308,40.825379,-73.940054
42434314,40.825793,-73.941049
42434338,40.8272017,-73.9443592
42434340,40.8277796,-73.9457333
42434343,40.8296073,-73.9500781
42434352,40.7339642,-73.988777
42434354,40.7352924,-73.9878179
42434355,40.7358767,-73.9873953
42434357,40.7364685,-73.9869673
42434358,40.7370531,-73.9865444
42434360,40.73764,-73.98612
42434361,40.8147543,-73.9402901
42434370,40.8701354,-73.9170165
42434372,40.871044,-73.915746
42434377,40.7961716,-73.9476473
42434382,40.7954289,-73.9458912
42434384,40.7948095,-73.9444159
42434385,40.7941324,-73.9428059
42434386,40.7931826,-73.940567
42434389,40.7921784,-73.9382001
42434410,40.708117,-74.009829
42434412,40.709306,-74.011935
42434413,40.70971,-74.012839
42434418,40.7063877,-74.007136
42434420,40.7073347,-74.0086352
42434427,40.753949,-73.9976147
42434429,40.7552114,-73.9966605
42434434,40.7583702,-73.9943941
42434439,40.7589791,-73.9939359
42434465,40.7513227,-73.9991493
42434559,40.8632443,-73.9326239
42434589,40.864219,-73.9326052
42434722,40.8646389,-73.9309931
42434780,40.8639056,-73.9314679
42434800,40.7440672,-73.9877451
42434807,40.746618,-73.993813
42434810,40.7478218,-73.9966452
42434821,40.7502203,-74.0023198
42434827,40.7523939,-74.0075669
42434832,40.710816,-73.983255
42434833,40.7113401,-73.9833098
42434839,40.7203782,-74.0059661
42434842,40.7204244,-74.0064195
42434845,40.7204501,-74.006671
42434855,40.7200755,-74.0056591
42434871,40.7207656,-74.0100069
42434894,40.7909462,-73.9491773
42434895,40.7903168,-73.9476849
42434898,40.7896375,-73.9460871
42434904,40.792347,-73.952522
42434905,40.791675,-73.950917
42434910,40.787692,-73.941478
42434912,40.7886856,-73.9438642
42434935,40.8279913,-73.9350005
42434946,40.749102,-73.984076
42434948,40.748432,-73.982473
42434951,40.7477162,-73.9807612
42434954,40.747068,-73.979238
42434959,40.7463908,-73.9776265
42434962,40.7460357,-73.9767914
42434965,40.745442,-73.975394
42434969,40.7451721,-73.9747494
42434974,40.7444495,-73.973024
42434989,40.8417005,-73.9355668
42434992,40.842314,-73.937028
42435002,40.844601,-73.942459
42435197,40.8404757,-73.9353154
42435198,40.8410606,-73.9360326
42435207,40.802599,-73.945052
42435211,40.801918,-73.9434367
42435222,40.8011826,-73.9416923
42435230,40.8005566,-73.9402073
42435231,40.7998809,-73.9386046
42435234,40.798935,-73.936361
42435237,40.7979358,-73.9339911
42435240,40.7969912,-73.9317476
42435253,40.7705324,-73.9801203
42435257,40.7711614,-73.9796618
42435272,40.7755479,-73.9764644
42435275,40.7762237,-73.9759718
42435283,40.7775416,-73.9749993
42435295,40.7781691,-73.9745457
42435301,40.7788106,-73.9740821
42435308,40.7833527,-73.9707754
42435316,40.7884813,-73.967036
42435317,40.7891235,-73.966569
42435319,40.7897401,-73.966094
42435323,40.7903594,-73.9656374
42435328,40.7909938,-73.965178
42435331,40.794859,-73.9623766
42435333,40.7954892,-73.9619156
42435336,40.7967466,-73.9609956
42435337,40.7973764,-73.9605349
42435341,40.7993567,-73.9590861
42435343,40.7999836,-73.9586275
42435346,40.8003698,-73.9583301
42435359,40.8017937,-73.9610704
42435360,40.8047082,-73.960077
42435362,40.8054325,-73.9598246
42435380,40.8093981,-73.9572467
42435387,40.799961,-73.946974
42435392,40.7985676,-73.9436035
42435395,40.797948,-73.9421183
42435396,40.7972671,-73.9405201
42435400,40.7953208,-73.9359028
42435403,40.7943822,-73.9336534
42435412,40.861142,-73.918927
42435415,40.861936,-73.920774
42435420,40.748469,-73.992463
42435422,40.749101,-73.992006
42435435,40.714465,-73.9995899
42435451,40.7171195,-73.9985963
42435456,40.7181633,-73.9979382
42435470,40.7193363,-73.9972995
42435477,40.7233679,-73.9957075
42435491,40.7250181,-73.9948703
42435497,40.7802255,-73.9613814
42435499,40.779542,-73.959774
42435504,40.7788199,-73.9580586
42435509,40.7781812,-73.9565451
42435514,40.7775056,-73.9549422
42435516,40.7765623,-73.9527041
42435518,40.7755591,-73.9503323
42435522,40.7736238,-73.9457297
42435534,40.7169484,-73.9842451
42435538,40.7164371,-73.9825651
42435541,40.7161801,-73.9817219
42435544,40.7159233,-73.9808785
42435550,40.7154169,-73.9792153
42435553,40.7151586,-73.9783672
42435556,40.7148601,-73.977594
42435567,40.8772238,-73.9090578
42435578,40.7375429,-74.0047793
42435581,40.7381289,-74.0041378
42435596,40.7397447,-74.0024906
42435598,40.7404441,-74.0019879
42435599,40.74108,-74.001555
42435603,40.7416736,-74.0011226
42435610,40.7428467,-74.0002679
42435624,40.7452932,-73.9984812
42435629,40.74658,-73.9975495
42435632,40.7471981,-73.9970994
42435633,40.748435,-73.996192
42435642,40.7515176,-73.9939536
42435644,40.7521959,-73.9934596
42435645,40.7528582,-73.9929759
42435646,40.7534779,-73.9925251
42435650,40.754091,-73.992079
